corpusid,authors,publicationvenueid,year
255415365,"[{'authorId': '2199240512', 'url': 'https://www.semanticscholar.org/author/2199240512', 'name': 'Adria Whiting', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '118103865', 'url': 'https://www.semanticscholar.org/author/118103865', 'name': 'K. M. Pace', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 11, 'hIndex': 1}, {'authorId': '2199240847', 'url': 'https://www.semanticscholar.org/author/2199240847', 'name': 'Kimberly Edel', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '2199240831', 'url': 'https://www.semanticscholar.org/author/2199240831', 'name': 'Madhan Prabhakaran', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '2199241164', 'url': 'https://www.semanticscholar.org/author/2199241164', 'name': 'Marie L Steffl', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '2199241130', 'url': 'https://www.semanticscholar.org/author/2199241130', 'name': 'Janice Shelton', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '82933723', 'url': 'https://www.semanticscholar.org/author/82933723', 'name': 'J. Pace', 'affiliations': [], 'homepage': None, 'paperCount': 7, 'citationCount': 5, 'hIndex': 1}, {'authorId': '2199240495', 'url': 'https://www.semanticscholar.org/author/2199240495', 'name': 'April E Poolman', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '2199248076', 'url': 'https://www.semanticscholar.org/author/2199248076', 'name': 'Sheila E Anderson', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}]",87c855fc-c59a-4443-832a-e5b1ca14b9f3,2022
253789520,"[{'authorId': '1456188905', 'url': 'https://www.semanticscholar.org/author/1456188905', 'name': 'S. Ceraulo', 'affiliations': [], 'homepage': None, 'paperCount': 19, 'citationCount': 67, 'hIndex': 6}, {'authorId': '2121042713', 'url': 'https://www.semanticscholar.org/author/2121042713', 'name': 'Paolo Caccianiga', 'affiliations': [], 'homepage': None, 'paperCount': 16, 'citationCount': 54, 'hIndex': 5}, {'authorId': '2179591929', 'url': 'https://www.semanticscholar.org/author/2179591929', 'name': 'Carmelo Casto', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 2, 'hIndex': 1}, {'authorId': '2191862698', 'url': 'https://www.semanticscholar.org/author/2191862698', 'name': 'Ignazio Ceraulo', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 1, 'hIndex': 1}, {'authorId': '6100220', 'url': 'https://www.semanticscholar.org/author/6100220', 'name': 'G. Caccianiga', 'affiliations': [], 'homepage': None, 'paperCount': 60, 'citationCount': 455, 'hIndex': 13}]",,2022
247254450,"[{'authorId': '1755916', 'url': 'https://www.semanticscholar.org/author/1755916', 'name': 'B. Blobel', 'affiliations': [], 'homepage': None, 'paperCount': 402, 'citationCount': 2954, 'hIndex': 27}, {'authorId': '2321054', 'url': 'https://www.semanticscholar.org/author/2321054', 'name': 'F. Oemig', 'affiliations': [], 'homepage': None, 'paperCount': 58, 'citationCount': 242, 'hIndex': 10}, {'authorId': '2838515', 'url': 'https://www.semanticscholar.org/author/2838515', 'name': 'P. Ruotsalainen', 'affiliations': [], 'homepage': None, 'paperCount': 117, 'citationCount': 801, 'hIndex': 15}, {'authorId': '144556244', 'url': 'https://www.semanticscholar.org/author/144556244', 'name': 'D. López', 'affiliations': [], 'homepage': None, 'paperCount': 92, 'citationCount': 614, 'hIndex': 11}]",142347a8-a3f6-4ce4-bc56-09bc8fc9461d,2022
246316065,"[{'authorId': '1855173', 'url': 'https://www.semanticscholar.org/author/1855173', 'name': 'Shelly Sachdeva', 'affiliations': [], 'homepage': None, 'paperCount': 95, 'citationCount': 521, 'hIndex': 12}, {'authorId': '1741140', 'url': 'https://www.semanticscholar.org/author/1741140', 'name': 'S. Bhalla', 'affiliations': [], 'homepage': None, 'paperCount': 132, 'citationCount': 524, 'hIndex': 11}]",,2022
244256742,"[{'authorId': '152362984', 'url': 'https://www.semanticscholar.org/author/152362984', 'name': 'Rahmad Syah', 'affiliations': [], 'homepage': None, 'paperCount': 61, 'citationCount': 291, 'hIndex': 9}, {'authorId': '94847072', 'url': 'https://www.semanticscholar.org/author/94847072', 'name': 'A. Davarpanah', 'affiliations': [], 'homepage': None, 'paperCount': 150, 'citationCount': 2763, 'hIndex': 33}, {'authorId': '9294715', 'url': 'https://www.semanticscholar.org/author/9294715', 'name': 'M. Elveny', 'affiliations': [], 'homepage': None, 'paperCount': 96, 'citationCount': 578, 'hIndex': 11}, {'authorId': '143642241', 'url': 'https://www.semanticscholar.org/author/143642241', 'name': 'D. Ramdan', 'affiliations': [], 'homepage': None, 'paperCount': 41, 'citationCount': 456, 'hIndex': 9}]",983fd916-c977-4314-840b-3fdd258647fe,2021
238208066,"[{'authorId': '2059026341', 'url': 'https://www.semanticscholar.org/author/2059026341', 'name': 'Mónica Calva', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 1, 'hIndex': 1}, {'authorId': '2759174', 'url': 'https://www.semanticscholar.org/author/2759174', 'name': 'Nelson Piedra', 'affiliations': [], 'homepage': None, 'paperCount': 80, 'citationCount': 686, 'hIndex': 14}]",1a29df73-1926-4aee-af99-8b3b4537f9a0,2021
237706680,"[{'authorId': '2128712492', 'url': 'https://www.semanticscholar.org/author/2128712492', 'name': 'Ziran Yu', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 33, 'hIndex': 1}, {'authorId': '2145671890', 'url': 'https://www.semanticscholar.org/author/2145671890', 'name': 'Mengsi Li', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 126, 'hIndex': 2}, {'authorId': '2115530003', 'url': 'https://www.semanticscholar.org/author/2115530003', 'name': 'Yi-Peng Xu', 'affiliations': [], 'homepage': None, 'paperCount': 22, 'citationCount': 542, 'hIndex': 12}, {'authorId': '40998104', 'url': 'https://www.semanticscholar.org/author/40998104', 'name': 'S. Aslam', 'affiliations': [], 'homepage': None, 'paperCount': 69, 'citationCount': 867, 'hIndex': 15}, {'authorId': '2124528510', 'url': 'https://www.semanticscholar.org/author/2124528510', 'name': 'Yuan-Kang Li', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 36, 'hIndex': 2}]",1cd505d9-195d-4f99-b91c-169e872644d4,2021
237671599,"[{'authorId': '1753886', 'url': 'https://www.semanticscholar.org/author/1753886', 'name': 'Ebtsam Adel', 'affiliations': [], 'homepage': None, 'paperCount': 12, 'citationCount': 187, 'hIndex': 6}, {'authorId': '1412328163', 'url': 'https://www.semanticscholar.org/author/1412328163', 'name': 'Shaker El-Sappagh', 'affiliations': [], 'homepage': 'https://www.gu.edu.eg/academic-staff/computer-sciences-engineering-staff/shaker-el-sappagh/', 'paperCount': 111, 'citationCount': 2052, 'hIndex': 23}, {'authorId': '66018023', 'url': 'https://www.semanticscholar.org/author/66018023', 'name': 'S. Barakat', 'affiliations': [], 'homepage': None, 'paperCount': 57, 'citationCount': 455, 'hIndex': 11}, {'authorId': '2145224143', 'url': 'https://www.semanticscholar.org/author/2145224143', 'name': 'Jong-Wan Hu', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 51, 'hIndex': 3}, {'authorId': '13655713', 'url': 'https://www.semanticscholar.org/author/13655713', 'name': 'Mohammed M Elmogy', 'affiliations': ['Faculty of Computers and Information, Mansoura University, Egypt'], 'homepage': 'https://www.researchgate.net/profile/Mohammed_Elmogy', 'paperCount': 134, 'citationCount': 1710, 'hIndex': 18}]",ccd8e532-73c6-414f-bc91-271bbb2933e2,2021
237366476,"[{'authorId': '2000392122', 'url': 'https://www.semanticscholar.org/author/2000392122', 'name': 'Zhipin Gu', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 9, 'hIndex': 1}, {'authorId': '152305808', 'url': 'https://www.semanticscholar.org/author/152305808', 'name': 'Liangzhong He', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 32, 'hIndex': 2}, {'authorId': '2112726572', 'url': 'https://www.semanticscholar.org/author/2112726572', 'name': 'Peiyan Li', 'affiliations': [], 'homepage': None, 'paperCount': 13, 'citationCount': 61, 'hIndex': 5}, {'authorId': '2153406680', 'url': 'https://www.semanticscholar.org/author/2153406680', 'name': 'Peng Sun', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 5, 'hIndex': 2}, {'authorId': '2675599', 'url': 'https://www.semanticscholar.org/author/2675599', 'name': 'Jiangyong Shi', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 130, 'hIndex': 6}, {'authorId': '1700043', 'url': 'https://www.semanticscholar.org/author/1700043', 'name': 'Yuexiang Yang', 'affiliations': [], 'homepage': None, 'paperCount': 66, 'citationCount': 571, 'hIndex': 12}]",0ed0ece3-f3ec-4835-aaab-1d840a580c55,2021
236922023,"[{'authorId': '2016408', 'url': 'https://www.semanticscholar.org/author/2016408', 'name': 'Changnian Zhang', 'affiliations': [], 'homepage': None, 'paperCount': 16, 'citationCount': 66, 'hIndex': 4}, {'authorId': '2145618637', 'url': 'https://www.semanticscholar.org/author/2145618637', 'name': 'MeiJie Li', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 57, 'hIndex': 3}, {'authorId': '2113633935', 'url': 'https://www.semanticscholar.org/author/2113633935', 'name': 'Hui Wang', 'affiliations': [], 'homepage': None, 'paperCount': 40, 'citationCount': 602, 'hIndex': 13}, {'authorId': '2152169402', 'url': 'https://www.semanticscholar.org/author/2152169402', 'name': 'Ning Wang', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 27, 'hIndex': 3}]",6b6df2de-21bc-4137-9859-3fcef46f6a21,2021
208061624,"[{'authorId': '5450338', 'url': 'https://www.semanticscholar.org/author/5450338', 'name': 'A. Lee', 'affiliations': [], 'homepage': None, 'paperCount': 29, 'citationCount': 576, 'hIndex': 14}, {'authorId': '6579948', 'url': 'https://www.semanticscholar.org/author/6579948', 'name': 'A. M. Myhre', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 121, 'hIndex': 6}, {'authorId': '34067989', 'url': 'https://www.semanticscholar.org/author/34067989', 'name': 'Stine S. Markussen', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 89, 'hIndex': 6}, {'authorId': '3605861', 'url': 'https://www.semanticscholar.org/author/3605861', 'name': 'S. Engen', 'affiliations': [], 'homepage': None, 'paperCount': 226, 'citationCount': 10520, 'hIndex': 59}, {'authorId': '3511254', 'url': 'https://www.semanticscholar.org/author/3511254', 'name': 'E. Solberg', 'affiliations': [], 'homepage': None, 'paperCount': 138, 'citationCount': 6395, 'hIndex': 46}, {'authorId': '6244821', 'url': 'https://www.semanticscholar.org/author/6244821', 'name': 'H. Haanes', 'affiliations': [], 'homepage': None, 'paperCount': 39, 'citationCount': 356, 'hIndex': 12}, {'authorId': '46421555', 'url': 'https://www.semanticscholar.org/author/46421555', 'name': 'K. Røed', 'affiliations': [], 'homepage': None, 'paperCount': 325, 'citationCount': 11767, 'hIndex': 59}, {'authorId': '6640273', 'url': 'https://www.semanticscholar.org/author/6640273', 'name': 'I. Herfindal', 'affiliations': [], 'homepage': None, 'paperCount': 96, 'citationCount': 3203, 'hIndex': 31}, {'authorId': '40106934', 'url': 'https://www.semanticscholar.org/author/40106934', 'name': 'Morten Heim', 'affiliations': [], 'homepage': None, 'paperCount': 28, 'citationCount': 1205, 'hIndex': 17}, {'authorId': '4819919', 'url': 'https://www.semanticscholar.org/author/4819919', 'name': 'B. Saether', 'affiliations': [], 'homepage': None, 'paperCount': 84, 'citationCount': 3923, 'hIndex': 33}]",0fe66fba-fbae-4230-afc2-1ec945024c86,2019
202855158,"[{'authorId': '34097041', 'url': 'https://www.semanticscholar.org/author/34097041', 'name': 'Anna M. Calvert', 'affiliations': [], 'homepage': None, 'paperCount': 24, 'citationCount': 636, 'hIndex': 12}, {'authorId': '4083760', 'url': 'https://www.semanticscholar.org/author/4083760', 'name': 'R. Alisauskas', 'affiliations': [], 'homepage': None, 'paperCount': 144, 'citationCount': 4637, 'hIndex': 37}, {'authorId': '36751834', 'url': 'https://www.semanticscholar.org/author/36751834', 'name': 'D. Kellett', 'affiliations': [], 'homepage': None, 'paperCount': 26, 'citationCount': 430, 'hIndex': 12}]",9bdb673f-49a2-4f38-b2fc-618ea577a4ad,2019
57192956,"[{'authorId': '48121260', 'url': 'https://www.semanticscholar.org/author/48121260', 'name': 'Svenja B. Kroeger', 'affiliations': [], 'homepage': None, 'paperCount': 9, 'citationCount': 89, 'hIndex': 6}, {'authorId': '2002364', 'url': 'https://www.semanticscholar.org/author/2002364', 'name': 'D. Blumstein', 'affiliations': [], 'homepage': None, 'paperCount': 645, 'citationCount': 25948, 'hIndex': 82}, {'authorId': '6228980', 'url': 'https://www.semanticscholar.org/author/6228980', 'name': 'K. Armitage', 'affiliations': [], 'homepage': None, 'paperCount': 268, 'citationCount': 8322, 'hIndex': 48}, {'authorId': '34809145', 'url': 'https://www.semanticscholar.org/author/34809145', 'name': 'J. Reid', 'affiliations': [], 'homepage': None, 'paperCount': 136, 'citationCount': 5090, 'hIndex': 39}, {'authorId': '145508243', 'url': 'https://www.semanticscholar.org/author/145508243', 'name': 'Julien G. A. Martin', 'affiliations': [], 'homepage': None, 'paperCount': 57, 'citationCount': 1292, 'hIndex': 16}]",e940bdf3-601c-415d-95ed-9c0197737d03,2018
92415536,"[{'authorId': '91484465', 'url': 'https://www.semanticscholar.org/author/91484465', 'name': 'Benjamin S. Sedinger', 'affiliations': [], 'homepage': None, 'paperCount': 15, 'citationCount': 105, 'hIndex': 4}, {'authorId': '12523897', 'url': 'https://www.semanticscholar.org/author/12523897', 'name': 'Kelly M. Stewart', 'affiliations': [], 'homepage': None, 'paperCount': 23, 'citationCount': 3376, 'hIndex': 14}, {'authorId': '39814388', 'url': 'https://www.semanticscholar.org/author/39814388', 'name': 'Christopher A. Nicolai', 'affiliations': [], 'homepage': None, 'paperCount': 31, 'citationCount': 435, 'hIndex': 13}]",eb073d51-e2dd-43a0-a9b2-8bd80eb3c976,2018
90038888,"[{'authorId': '143827244', 'url': 'https://www.semanticscholar.org/author/143827244', 'name': 'Matthew E. Dyson', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 25, 'hIndex': 3}, {'authorId': '46636110', 'url': 'https://www.semanticscholar.org/author/46636110', 'name': 'Michael L. Schummer', 'affiliations': [], 'homepage': None, 'paperCount': 60, 'citationCount': 674, 'hIndex': 15}, {'authorId': '49828678', 'url': 'https://www.semanticscholar.org/author/49828678', 'name': 'Ted Barney', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 33, 'hIndex': 3}, {'authorId': '4660848', 'url': 'https://www.semanticscholar.org/author/4660848', 'name': 'B. Fedy', 'affiliations': [], 'homepage': None, 'paperCount': 63, 'citationCount': 1295, 'hIndex': 20}, {'authorId': '145234091', 'url': 'https://www.semanticscholar.org/author/145234091', 'name': 'H. Henry', 'affiliations': [], 'homepage': None, 'paperCount': 125, 'citationCount': 4549, 'hIndex': 32}, {'authorId': '35915406', 'url': 'https://www.semanticscholar.org/author/35915406', 'name': 'S. Petrie', 'affiliations': [], 'homepage': None, 'paperCount': 74, 'citationCount': 1276, 'hIndex': 20}]",dce542ed-f32a-410a-9ad0-ce01afb35cde,2018
196627526,"[{'authorId': '4529245', 'url': 'https://www.semanticscholar.org/author/4529245', 'name': 'O. Gimenez', 'affiliations': [], 'homepage': None, 'paperCount': 298, 'citationCount': 10415, 'hIndex': 57}, {'authorId': '48078706', 'url': 'https://www.semanticscholar.org/author/48078706', 'name': 'E. Cam', 'affiliations': [], 'homepage': None, 'paperCount': 68, 'citationCount': 3513, 'hIndex': 34}, {'authorId': '116265528', 'url': 'https://www.semanticscholar.org/author/116265528', 'name': 'J. Gaillard', 'affiliations': [], 'homepage': None, 'paperCount': 613, 'citationCount': 30890, 'hIndex': 87}]",027ffd21-ebb0-4af8-baf5-911124292fd0,2017
222089394,"[{'authorId': '1994749584', 'url': 'https://www.semanticscholar.org/author/1994749584', 'name': 'Saeideh Sobati', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 8, 'hIndex': 1}, {'authorId': '5220639', 'url': 'https://www.semanticscholar.org/author/5220639', 'name': 'A. Shakouri', 'affiliations': [], 'homepage': None, 'paperCount': 43, 'citationCount': 419, 'hIndex': 10}, {'authorId': '8422802', 'url': 'https://www.semanticscholar.org/author/8422802', 'name': 'Mahdi Edalati', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 163, 'hIndex': 8}, {'authorId': '39206293', 'url': 'https://www.semanticscholar.org/author/39206293', 'name': 'D. Mohammadnejad', 'affiliations': [], 'homepage': None, 'paperCount': 16, 'citationCount': 221, 'hIndex': 8}, {'authorId': '14951142', 'url': 'https://www.semanticscholar.org/author/14951142', 'name': 'Reza Parvan', 'affiliations': [], 'homepage': None, 'paperCount': 8, 'citationCount': 82, 'hIndex': 4}, {'authorId': '12472771', 'url': 'https://www.semanticscholar.org/author/12472771', 'name': 'Javad Masoumi', 'affiliations': [], 'homepage': None, 'paperCount': 12, 'citationCount': 142, 'hIndex': 6}, {'authorId': '5373138', 'url': 'https://www.semanticscholar.org/author/5373138', 'name': 'J. Abdolalizadeh', 'affiliations': [], 'homepage': None, 'paperCount': 92, 'citationCount': 1129, 'hIndex': 18}]",185d0b79-ac59-4503-bb30-14fca2190fc0,2020
22613333,"[{'authorId': '24552368', 'url': 'https://www.semanticscholar.org/author/24552368', 'name': 'Zahra Valedkarimi', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 92, 'hIndex': 4}, {'authorId': '91234281', 'url': 'https://www.semanticscholar.org/author/91234281', 'name': 'H. Nasiri', 'affiliations': [], 'homepage': None, 'paperCount': 23, 'citationCount': 413, 'hIndex': 9}, {'authorId': '1399060300', 'url': 'https://www.semanticscholar.org/author/1399060300', 'name': 'L. Aghebati-Maleki', 'affiliations': [], 'homepage': None, 'paperCount': 158, 'citationCount': 3157, 'hIndex': 33}, {'authorId': '5373138', 'url': 'https://www.semanticscholar.org/author/5373138', 'name': 'J. Abdolalizadeh', 'affiliations': [], 'homepage': None, 'paperCount': 92, 'citationCount': 1129, 'hIndex': 18}, {'authorId': '32078675', 'url': 'https://www.semanticscholar.org/author/32078675', 'name': 'Mojghan Esparvarinha', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 12, 'hIndex': 2}, {'authorId': '5306690', 'url': 'https://www.semanticscholar.org/author/5306690', 'name': 'J. Majidi', 'affiliations': [], 'homepage': None, 'paperCount': 148, 'citationCount': 1834, 'hIndex': 23}]",7eae9fc4-93b3-4df2-a7d0-e1f56d65dab2,2018
