paper,topic,fake
257393474,Data Modeling,1
257393474,Data Management,1
257393474,Data Modeling,1
257393475,,1
257393476,,1
257393477,,1
257393478,Data Management,1
257393479,,1
257393480,,1
257393481,Data Storage,1
257393481,Data Modeling,1
257393481,Data Processing,1
257393481,Big Data,1
257393481,Big Data,1
257393481,Indexing,1
257393482,,1
257393483,,1
257393484,Big Data,1
257393484,Big Data,1
257393484,Data Modeling,1
257393485,Data Storage,1
257393486,Big Data,1
257393486,Indexing,1
257393486,Data Management,1
257393486,Data Management,1
257393486,Data Modeling,1
257393487,,1
257393488,Data Modeling,1
257393488,Indexing,1
257393488,Data Storage,1
257393488,Data Management,1
257393488,Big Data,1
257393489,Indexing,1
257393489,Indexing,1
257393490,Data Storage,1
257393490,Big Data,1
257393490,Data Management,1
257393490,Big Data,1
257393490,Data Modeling,1
257393491,Data Modeling,1
257393491,Data Management,1
257393491,Indexing,1
257393492,,1
257393493,Data Querying,1
257393493,Big Data,1
257393494,,1
257393495,,1
257393496,,1
257393497,,1
257393498,,1
257393499,,1
257393500,Data Management,1
257393501,,1
257393502,Data Querying,1
257393502,Data Processing,1
257393503,,1
257393504,,1
257393505,Big Data,1
257393506,,1
257393507,Data Modeling,1
257393507,Data Querying,1
257393507,Data Modeling,1
257393507,Data Querying,1
257393507,Data Storage,1
257393507,Data Management,1
257393508,Data Modeling,1
257393508,Indexing,1
257393508,Data Management,1
257393508,Data Querying,1
257393509,,1
257393510,Big Data,1
257393510,Data Modeling,1
257393511,,1
257393512,Data Querying,1
257393512,Big Data,1
257393513,,1
257393514,Data Management,1
257393514,Data Management,1
257393514,Data Storage,1
257393514,Data Management,1
257393515,Big Data,1
257393516,,1
257393517,Data Querying,1
257393518,,1
257393519,,1
257393520,Big Data,1
257393520,Data Querying,1
257393520,Data Querying,1
257393520,Big Data,1
257393521,,1
257393522,,1
257393523,Data Modeling,1
257393523,Data Storage,1
257393523,Data Storage,1
257393523,Data Processing,1
257393523,Data Management,1
257393523,Big Data,1
257393524,Data Querying,1
257393524,Data Processing,1
257393524,Big Data,1
257393524,Data Management,1
257393524,Data Processing,1
257393524,Data Storage,1
257393525,Data Querying,1
257393526,,1
257393527,Data Processing,1
257393527,Data Modeling,1
257393528,Data Management,1
257393528,Indexing,1
257393528,Data Processing,1
257393529,,1
257393530,,1
257393531,,1
257393532,,1
257393533,Data Querying,1
257393533,Data Storage,1
257393534,Data Modeling,1
257393534,Data Modeling,1
257393535,Big Data,1
257393535,Data Modeling,1
257393535,Indexing,1
257393535,Data Processing,1
257393535,Data Querying,1
257393535,Data Querying,1
257393536,,1
257393537,,1
257393538,Data Processing,1
257393538,Data Modeling,1
257393538,Data Querying,1
257393539,Data Processing,1
257393539,Indexing,1
257393539,Big Data,1
257393539,Data Processing,1
257393540,Data Management,1
257393540,Data Querying,1
257393540,Indexing,1
257393541,,1
257393542,,1
257393543,Big Data,1
257393543,Big Data,1
257393543,Data Storage,1
257393543,Indexing,1
257393543,Indexing,1
257393543,Data Querying,1
257393544,,1
257393545,,1
257393546,Data Modeling,1
257393546,Data Querying,1
257393546,Data Querying,1
257393546,Data Management,1
257393547,Data Querying,1
257393548,Big Data,1
257393548,Data Processing,1
257393548,Indexing,1
257393549,,1
257393550,Data Storage,1
257393551,,1
257393552,,1
257393553,,1
257393554,,1
257393555,,1
257393556,Big Data,1
257393556,Data Querying,1
257393557,Data Management,1
257393558,,1
257393559,,1
257393560,,1
257393561,Data Querying,1
257393562,,1
257393563,Data Management,1
257393563,Big Data,1
257393564,,1
257393565,Data Management,1
257393565,Data Querying,1
257393565,Data Storage,1
257393565,Data Management,1
257393565,Data Modeling,1
257393566,Data Storage,1
257393566,Data Querying,1
257393566,Data Modeling,1
257393566,Data Storage,1
257393566,Data Storage,1
257393567,Indexing,1
257393568,,1
257393569,,1
257393570,Data Storage,1
257393570,Indexing,1
257393570,Data Management,1
257393570,Data Modeling,1
257393570,Data Management,1
257393570,Big Data,1
257393571,Data Processing,1
257393571,Data Modeling,1
257393571,Big Data,1
257393572,Data Processing,1
257393573,,1
257393574,Indexing,1
257393574,Big Data,1
257393574,Data Management,1
257393574,Data Storage,1
257393575,,1
257393576,,1
257393577,,1
257393578,,1
257393579,,1
257393580,,1
257393581,,1
257393582,Data Management,1
257393582,Data Storage,1
257393582,Data Storage,1
257393583,,1
257393584,,1
257393585,,1
257393586,Big Data,1
257393587,Data Management,1
257393587,Data Management,1
257393587,Indexing,1
257393588,Data Querying,1
257393588,Data Querying,1
257393588,Data Querying,1
257393589,,1
257393590,,1
257393591,,1
257393592,,1
257393593,Data Processing,1
257393593,Data Processing,1
257393593,Data Management,1
257393593,Big Data,1
257393593,Data Modeling,1
257393594,Data Management,1
257393594,Indexing,1
257393594,Big Data,1
257393595,,1
257393596,,1
257393597,,1
257393598,Indexing,1
257393598,Data Querying,1
257393599,Indexing,1
257393599,Big Data,1
257393599,Data Processing,1
257393599,Indexing,1
257393599,Data Querying,1
257393599,Data Processing,1
257393600,,1
257393601,Indexing,1
257393602,Data Management,1
257393602,Big Data,1
257393603,,1
257393604,Big Data,1
257393605,,1
257393606,,1
257393607,,1
257393608,Data Management,1
257393608,Data Querying,1
257393608,Data Processing,1
257393608,Data Querying,1
257393609,,1
257393610,Data Querying,1
257393611,,1
257393612,Big Data,1
257393612,Big Data,1
257393613,Data Modeling,1
257393614,Data Management,1
257393614,Data Processing,1
257393615,Big Data,1
257393616,Indexing,1
257393617,Data Querying,1
257393618,,1
257393619,Data Querying,1
257393619,Data Storage,1
257393620,Data Modeling,1
257393621,,1
257393622,Data Querying,1
257393623,Data Processing,1
257393623,Big Data,1
257393623,Data Management,1
257393623,Big Data,1
257393623,Data Modeling,1
257393624,Data Modeling,1
257393624,Data Modeling,1
257393624,Data Processing,1
257393624,Data Processing,1
257393624,Data Modeling,1
257393625,,1
257393626,Big Data,1
257393627,,1
257393628,Indexing,1
257393629,Data Management,1
257393630,Data Storage,1
257393630,Indexing,1
257393631,Data Modeling,1
257393631,Data Management,1
257393632,Data Processing,1
257393632,Indexing,1
257393633,,1
257393634,Data Modeling,1
257393635,Big Data,1
257393635,Data Storage,1
257393635,Big Data,1
257393635,Indexing,1
257393635,Big Data,1
257393635,Data Querying,1
257393636,,1
257393637,Data Processing,1
257393637,Data Storage,1
257393638,,1
257393639,Data Processing,1
257393639,Data Processing,1
257393639,Data Processing,1
257393639,Big Data,1
257393640,Data Storage,1
257393640,Data Querying,1
257393640,Data Modeling,1
257393640,Data Storage,1
257393640,Data Storage,1
257393641,,1
257393642,Data Modeling,1
257393643,Data Modeling,1
257393643,Data Storage,1
257393644,,1
257393645,,1
257393646,,1
257393647,,1
257393648,Data Storage,1
257393648,Data Management,1
257393648,Indexing,1
257393649,,1
257393650,,1
257393651,,1
257393652,,1
257393653,Data Processing,1
257393654,,1
257393655,,1
257393656,,1
257393657,Indexing,1
257393658,,1
257393659,Data Modeling,1
257393659,Indexing,1
257393659,Data Management,1
257393659,Data Querying,1
257393659,Indexing,1
257393659,Data Management,1
257393660,Big Data,1
257393660,Indexing,1
257393660,Data Management,1
257393660,Data Modeling,1
257393660,Data Querying,1
257393661,Data Querying,1
257393662,,1
257393663,,1
257393664,Data Processing,1
257393664,Data Querying,1
257393664,Data Modeling,1
257393664,Data Modeling,1
257393664,Data Storage,1
257393664,Data Storage,1
257393665,,1
257393666,,1
257393667,,1
257393668,Data Querying,1
257393668,Data Management,1
257393669,Big Data,1
257393670,Data Modeling,1
257393670,Data Querying,1
257393670,Data Storage,1
257393670,Data Modeling,1
257393671,Data Processing,1
257393671,Data Storage,1
257393671,Data Management,1
257393671,Data Querying,1
257393672,,1
257393673,,1
257393674,,1
257393675,Big Data,1
257393676,,1
257393677,Data Modeling,1
257393678,Data Processing,1
257393679,,1
257393680,,1
257393681,,1
257393682,Data Querying,1
257393683,Data Processing,1
257393683,Data Processing,1
257393683,Data Processing,1
257393683,Data Management,1
257393683,Data Processing,1
257393684,,1
257393685,,1
257393686,Data Processing,1
257393687,,1
257393688,,1
257393689,Data Querying,1
257393689,Data Processing,1
257393689,Data Modeling,1
257393689,Data Management,1
257393689,Data Storage,1
257393689,Big Data,1
257393690,Big Data,1
257393691,,1
257393692,Data Processing,1
257393693,,1
257393694,,1
257393695,,1
257393696,,1
257393697,Data Management,1
257393698,Data Storage,1
257393698,Indexing,1
257393698,Indexing,1
257393698,Indexing,1
257393698,Data Processing,1
257393699,,1
257393700,,1
257393701,,1
257393702,Data Modeling,1
257393703,,1
257393704,,1
257393705,,1
257393706,,1
257393707,Data Storage,1
257393707,Data Management,1
257393707,Big Data,1
257393708,Data Management,1
257393709,Big Data,1
257393709,Data Management,1
257393709,Data Modeling,1
257393709,Data Management,1
257393709,Big Data,1
257393709,Indexing,1
257393710,,1
257393711,,1
257393712,Data Storage,1
257393712,Data Querying,1
257393712,Data Management,1
257393712,Big Data,1
257393713,Data Querying,1
257393713,Big Data,1
257393713,Data Storage,1
257393713,Indexing,1
257393713,Data Querying,1
257393714,Data Processing,1
257393714,Indexing,1
257393715,,1
257393716,Data Management,1
257393717,Data Querying,1
257393718,,1
257393719,Big Data,1
257393720,,1
257393721,,1
257393722,,1
257393723,,1
257393724,Indexing,1
257393724,Data Storage,1
257393724,Data Modeling,1
257393724,Big Data,1
257393724,Data Querying,1
257393725,,1
257393726,,1
257393727,Data Storage,1
257393728,Data Modeling,1
257393729,,1
257393730,Data Management,1
257393731,Data Modeling,1
257393731,Big Data,1
257393732,Data Querying,1
257393733,,1
257393734,Data Management,1
257393734,Data Processing,1
257393734,Big Data,1
257393734,Big Data,1
257393735,Indexing,1
257393736,Big Data,1
257393736,Data Processing,1
257393737,,1
257393738,,1
257393739,,1
257393740,Data Storage,1
257393741,Data Processing,1
257393741,Data Management,1
257393742,Data Modeling,1
257393742,Data Processing,1
257393743,,1
257393744,,1
257393745,,1
257393746,Indexing,1
257393746,Data Modeling,1
257393746,Data Storage,1
257393746,Data Management,1
257393747,,1
257393748,,1
257393749,,1
257393750,Indexing,1
257393751,,1
257393752,Data Querying,1
257393752,Data Processing,1
257393752,Indexing,1
257393752,Indexing,1
257393752,Data Querying,1
257393753,,1
257393754,,1
257393755,Data Modeling,1
257393755,Data Querying,1
257393755,Data Querying,1
257393755,Big Data,1
257393755,Data Modeling,1
257393756,Indexing,1
257393756,Big Data,1
257393756,Data Processing,1
257393757,Data Storage,1
257393758,,1
257393759,,1
257393760,,1
257393761,,1
257393762,Data Processing,1
257393763,,1
257393764,,1
257393765,,1
257393766,,1
257393767,Data Processing,1
257393768,Indexing,1
257393768,Data Modeling,1
257393769,Data Querying,1
257393769,Data Modeling,1
257393769,Data Modeling,1
257393769,Data Management,1
257393770,Big Data,1
257393770,Data Querying,1
257393770,Data Querying,1
257393770,Data Processing,1
257393770,Big Data,1
257393771,Data Storage,1
257393772,Indexing,1
257393773,Data Processing,1
257393774,Big Data,1
257393774,Big Data,1
257393775,Big Data,1
257393775,Data Storage,1
257393775,Indexing,1
257393776,Data Processing,1
257393776,Data Querying,1
257393776,Big Data,1
257393776,Data Querying,1
257393776,Data Processing,1
257393777,,1
257393778,Data Management,1
257393778,Data Storage,1
257393779,,1
257393780,,1
257393781,Indexing,1
257393782,Data Processing,1
257393783,Data Processing,1
257393783,Data Processing,1
257393783,Data Querying,1
257393783,Big Data,1
257393784,,1
257393785,Data Querying,1
257393785,Data Storage,1
257393785,Data Querying,1
257393786,,1
257393787,Big Data,1
257393787,Data Storage,1
257393787,Big Data,1
257393787,Data Modeling,1
257393787,Data Storage,1
257393787,Data Storage,1
257393788,,1
257393789,,1
257393790,,1
257393791,,1
257393792,Indexing,1
257393793,,1
257393794,,1
257393795,Data Querying,1
257393795,Data Storage,1
257393795,Data Querying,1
257393795,Data Management,1
257393795,Data Storage,1
257393795,Big Data,1
257393796,Data Processing,1
257393796,Indexing,1
257393796,Big Data,1
257393797,Data Management,1
257393797,Data Management,1
257393797,Indexing,1
257393797,Data Modeling,1
257393797,Data Processing,1
257393798,,1
257393799,Data Management,1
257393799,Data Management,1
257393799,Data Processing,1
257393799,Data Storage,1
257393799,Data Modeling,1
257393799,Data Storage,1
257393800,,1
257393801,,1
257393802,Data Processing,1
257393803,Data Storage,1
257393804,,1
257393805,,1
257393806,Data Modeling,1
257393806,Data Storage,1
257393806,Data Management,1
257393807,Data Storage,1
257393808,,1
257393809,,1
257393810,Data Processing,1
257393811,,1
257393812,,1
257393813,Data Storage,1
257393813,Indexing,1
257393813,Data Processing,1
257393814,Big Data,1
257393815,Data Storage,1
257393815,Data Storage,1
257393816,,1
257393817,,1
257393818,Data Processing,1
257393818,Data Querying,1
257393818,Data Storage,1
257393818,Indexing,1
257393818,Data Processing,1
257393818,Data Modeling,1
257393819,,1
257393820,Data Modeling,1
257393821,,1
257393822,,1
257393823,Data Storage,1
257393823,Big Data,1
257393823,Data Processing,1
257393823,Data Modeling,1
257393824,,1
257393825,,1
257393826,,1
257393827,Indexing,1
257393827,Data Management,1
257393827,Data Querying,1
257393827,Data Querying,1
257393828,,1
257393829,,1
257393830,Data Storage,1
257393830,Data Management,1
257393831,Data Modeling,1
257393832,,1
257393833,Data Querying,1
257393834,,1
257393835,Data Processing,1
257393836,,1
257393837,,1
257393838,Data Processing,1
257393839,Data Storage,1
257393839,Data Querying,1
257393840,Big Data,1
257393840,Data Storage,1
257393840,Data Processing,1
257393840,Indexing,1
257393840,Data Management,1
257393840,Big Data,1
257393841,Big Data,1
257393841,Big Data,1
257393841,Indexing,1
257393841,Data Management,1
257393841,Data Storage,1
257393841,Indexing,1
257393842,Indexing,1
257393843,Data Modeling,1
257393844,Data Storage,1
257393845,Data Processing,1
257393845,Data Querying,1
257393846,Data Querying,1
257393847,,1
257393848,,1
257393849,,1
257393850,Big Data,1
257393850,Data Querying,1
257393850,Data Storage,1
257393851,Big Data,1
257393851,Data Storage,1
257393851,Data Processing,1
257393851,Big Data,1
257393851,Data Modeling,1
257393851,Data Processing,1
257393852,Data Processing,1
257393853,Data Querying,1
257393854,Data Storage,1
257393854,Data Querying,1
257393855,,1
257393856,,1
257393857,Data Management,1
257393858,Indexing,1
257393858,Data Querying,1
257393859,,1
257393860,,1
257393861,,1
257393862,Data Management,1
257393863,Data Processing,1
257393863,Big Data,1
257393864,Indexing,1
257393864,Indexing,1
257393865,,1
257393866,Data Querying,1
257393866,Data Modeling,1
257393867,Indexing,1
257393867,Data Management,1
257393868,Data Processing,1
257393869,Data Querying,1
257393869,Data Management,1
257393870,,1
257393871,,1
257393872,Data Management,1
257393872,Data Modeling,1
257393873,,1
257393874,,1
257393875,,1
257393876,Data Processing,1
257393877,,1
257393878,Data Processing,1
257393879,Data Management,1
257393880,,1
257393881,,1
257393882,Big Data,1
257393882,Data Processing,1
257393882,Data Processing,1
257393883,Data Modeling,1
257393884,,1
257393885,,1
257393886,,1
257393887,,1
257393888,,1
257393889,Indexing,1
257393890,,1
257393891,,1
257393892,Data Querying,1
257393893,Data Storage,1
257393893,Indexing,1
257393893,Data Management,1
